date,org,repo,workflow,time_taken_total,time_taken_q25,time_taken_q50,time_taken_q75
2021-12-27,PyCQA,pylint,CI,189408,734.0,1156.0,2239.25
2021-12-27,PyCQA,pylint,CodeQL,142010,390.75,434.5,524.75
2021-12-27,PyCQA,pylint,Primer tests,74638,146.0,1383.0,1881.0
2022-02-07,PyCQA,pylint,CI,53130,596.5,702.5,1044.0
2022-02-07,PyCQA,pylint,CodeQL,8490,322.25,342.0,380.75
2022-02-07,PyCQA,pylint,Primer,20512,1380.25,1496.0,1563.0
2022-01-22,PyCQA,pylint,CI,2218,548.0,554.5,561.0
2022-01-22,PyCQA,pylint,CodeQL,1294,303.0,323.5,344.0
2022-01-22,PyCQA,pylint,Primer,5350,1317.0,1337.5,1358.0
2022-01-28,PyCQA,pylint,CI,14868,495.75,558.5,678.5
2022-01-28,PyCQA,pylint,CodeQL,7792,284.0,313.5,348.25
2022-01-28,PyCQA,pylint,Primer,26540,1168.25,1276.0,1480.25
2022-01-03,PyCQA,pylint,CI,74655,464.0,523.0,668.0
2022-01-03,PyCQA,pylint,CodeQL,20957,313.5,353.5,376.25
2022-01-03,PyCQA,pylint,Primer tests,49976,193.75,1231.0,1447.75
2022-01-06,PyCQA,pylint,CI,17160,497.0,533.0,709.0
2022-01-06,PyCQA,pylint,CodeQL,11148,352.0,365.0,441.0
2022-01-06,PyCQA,pylint,Primer,13612,1278.0,1344.0,1404.0
2022-01-06,PyCQA,pylint,Primer tests,17452,925.0,1250.0,1369.25
2021-12-11,PyCQA,pylint,CI,8594,572.0,654.0,677.75
2021-12-11,PyCQA,pylint,CodeQL,4466,300.75,312.0,340.25
2021-12-11,PyCQA,pylint,Primer tests,15206,963.0,1231.0,1260.0
2022-01-16,PyCQA,pylint,CI,9788,489.0,522.0,602.0
2022-01-16,PyCQA,pylint,CodeQL,6060,316.0,326.0,333.0
2022-01-16,PyCQA,pylint,Primer,17252,925.75,1412.5,1441.75
2021-11-22,PyCQA,pylint,CI,74417,513.0,591.0,765.0
2021-11-22,PyCQA,pylint,CodeQL,41292,344.0,385.0,426.0
2022-01-19,PyCQA,pylint,CI,9794,473.5,523.5,753.75
2022-01-19,PyCQA,pylint,CodeQL,5742,331.0,349.5,379.0
2022-01-19,PyCQA,pylint,Primer,15726,718.75,1105.5,1431.5
2021-12-06,PyCQA,pylint,CI,16170,618.5,756.0,833.5
2021-12-06,PyCQA,pylint,CodeQL,7456,307.5,314.0,357.25
2021-12-06,PyCQA,pylint,Primer tests,14294,346.25,1260.0,1415.5
2022-01-13,PyCQA,pylint,CI,35016,562.75,624.0,681.75
2022-01-13,PyCQA,pylint,CodeQL,21550,333.5,362.5,404.0
2022-01-13,PyCQA,pylint,Primer,69550,1240.75,1381.0,1464.75
2022-01-25,PyCQA,pylint,CI,17766,543.25,759.0,880.75
2022-01-25,PyCQA,pylint,CodeQL,7464,275.75,313.0,336.75
2022-01-25,PyCQA,pylint,Primer,22254,1237.0,1450.0,1553.0
2022-03-04,PyCQA,pylint,CI,64552,626.0,761.0,837.0
2022-03-04,PyCQA,pylint,CodeQL,58844,289.75,300.0,331.5
2022-03-04,PyCQA,pylint,Primer,69608,393.25,1389.0,1487.75
2021-12-09,PyCQA,pylint,CI,1508,754.0,754.0,754.0
2021-12-09,PyCQA,pylint,CodeQL,1452,338.0,363.0,388.0
2021-12-09,PyCQA,pylint,Primer tests,2560,1280.0,1280.0,1280.0
2021-12-18,PyCQA,pylint,CI,24624,610.0,684.0,757.0
2021-12-18,PyCQA,pylint,CodeQL,12572,315.0,349.0,370.0
2021-12-18,PyCQA,pylint,Primer tests,31080,467.0,1238.0,1374.0
2022-02-21,PyCQA,pylint,CI,15940,589.25,640.0,1851.75
2022-02-21,PyCQA,pylint,CodeQL,4420,285.5,294.0,353.0
2022-02-21,PyCQA,pylint,Primer,14260,755.0,1404.0,1533.0
2022-01-24,PyCQA,pylint,CI,12872,495.0,510.0,597.0
2022-01-24,PyCQA,pylint,CodeQL,6724,283.75,298.0,329.0
2022-01-24,PyCQA,pylint,Primer,27572,1277.25,1374.0,1409.75
2021-12-07,PyCQA,pylint,CI,13414,683.0,698.0,764.0
2021-12-07,PyCQA,pylint,CodeQL,6422,337.0,366.0,384.0
2021-12-07,PyCQA,pylint,Primer tests,14998,646.25,1284.0,1393.75
2021-12-31,PyCQA,pylint,CI,47371,522.0,624.0,759.0
2021-12-31,PyCQA,pylint,CodeQL,23167,321.0,358.0,396.5
2021-12-31,PyCQA,pylint,Primer,7508,3.0,1832.0,2835.0
2021-12-31,PyCQA,pylint,Primer tests,59331,313.5,1340.0,1579.0
2022-02-22,PyCQA,pylint,CI,13142,525.5,703.0,1239.75
2022-02-22,PyCQA,pylint,CodeQL,5358,313.0,384.0,454.5
2022-02-22,PyCQA,pylint,Primer,18734,1414.0,1485.5,1760.0
2022-01-10,PyCQA,pylint,CI,57832,496.0,642.0,1051.0
2022-01-10,PyCQA,pylint,CodeQL,30232,329.0,373.5,418.0
2022-01-10,PyCQA,pylint,Primer,73505,564.0,1261.5,1549.0
2021-11-26,PyCQA,pylint,CI,61812,1510.25,1551.0,1701.25
2021-11-26,PyCQA,pylint,CodeQL,15716,364.0,389.0,400.75
2022-02-26,PyCQA,pylint,CI,30450,609.75,721.0,871.75
2022-02-26,PyCQA,pylint,CodeQL,10562,292.5,307.0,381.0
2022-02-26,PyCQA,pylint,Primer,23262,57.0,923.5,1538.0
2022-02-10,PyCQA,pylint,CI,19218,580.5,643.0,672.25
2022-02-10,PyCQA,pylint,CodeQL,10458,283.5,315.5,337.0
2022-02-10,PyCQA,pylint,Primer,36004,1306.0,1381.0,1532.0
2021-11-28,PyCQA,pylint,CI,235048,1593.0,1928.0,2681.75
2021-11-28,PyCQA,pylint,CodeQL,65958,390.0,460.0,727.0
2021-11-28,PyCQA,pylint,Primer tests,2942,1471.0,1471.0,1471.0
2022-02-05,PyCQA,pylint,CI,4170,494.5,522.0,548.75
2022-02-05,PyCQA,pylint,CodeQL,2614,320.25,338.5,345.0
2022-02-05,PyCQA,pylint,Primer,9386,1116.25,1269.5,1326.5
2022-02-04,PyCQA,pylint,CI,12392,502.0,679.0,768.0
2022-02-04,PyCQA,pylint,CodeQL,6508,307.0,322.5,357.0
2022-02-04,PyCQA,pylint,Primer,15504,74.0,834.0,1384.0
2021-12-29,PyCQA,pylint,CI,12636,638.0,688.0,811.0
2021-12-29,PyCQA,pylint,CodeQL,6118,324.0,338.0,363.0
2021-12-29,PyCQA,pylint,Primer tests,52978,1110.0,1148.0,1315.0
2022-02-08,PyCQA,pylint,CI,14484,553.75,566.5,619.0
2022-02-08,PyCQA,pylint,CodeQL,8348,316.25,346.0,367.0
2022-02-08,PyCQA,pylint,Primer,32234,1298.0,1418.5,1566.0
2022-02-01,PyCQA,pylint,CI,16378,397.25,567.5,627.0
2022-02-01,PyCQA,pylint,CodeQL,10614,283.0,314.5,331.75
2022-02-01,PyCQA,pylint,Primer,20728,1251.75,1419.0,1534.25
2022-02-27,PyCQA,pylint,CI,32236,493.0,584.0,689.0
2022-02-27,PyCQA,pylint,CodeQL,14652,290.0,333.0,356.0
2022-02-27,PyCQA,pylint,Primer,34762,48.0,1237.0,1477.0
2021-11-21,PyCQA,pylint,CI,51926,535.0,586.0,713.0
2021-11-21,PyCQA,pylint,CodeQL,27374,336.0,376.0,390.0
2021-12-30,PyCQA,pylint,CI,120428,656.5,986.5,2323.0
2021-12-30,PyCQA,pylint,CodeQL,52691,343.25,507.5,877.5
2021-12-30,PyCQA,pylint,Primer tests,73665,66.0,197.0,1374.25
2021-11-30,PyCQA,pylint,CI,53856,626.0,657.0,774.0
2021-11-30,PyCQA,pylint,CodeQL,47928,332.0,391.5,428.0
2021-11-30,PyCQA,pylint,Primer tests,19192,1208.5,1374.0,1493.0
2022-02-23,PyCQA,pylint,CI,6132,629.75,697.5,834.25
2022-02-23,PyCQA,pylint,CodeQL,2620,294.0,321.0,354.5
2022-02-23,PyCQA,pylint,Primer,5852,89.0,624.0,1266.5
2022-03-10,PyCQA,pylint,CI,37824,771.75,840.5,1063.25
2022-03-10,PyCQA,pylint,CodeQL,14782,293.0,347.0,387.0
2022-03-10,PyCQA,pylint,Primer,47086,1098.0,1420.0,1514.75
2022-01-08,PyCQA,pylint,CI,6016,495.0,499.5,528.0
2022-01-08,PyCQA,pylint,CodeQL,4132,309.0,331.0,370.0
2022-01-08,PyCQA,pylint,Primer,12014,485.0,1295.5,1378.0
2021-11-23,PyCQA,pylint,CI,45056,543.0,594.0,965.0
2021-11-23,PyCQA,pylint,CodeQL,22538,331.0,385.0,403.0
2021-12-24,PyCQA,pylint,CI,9536,567.5,597.0,637.5
2021-12-24,PyCQA,pylint,CodeQL,5612,313.25,356.0,382.75
2021-12-24,PyCQA,pylint,Primer tests,8390,1365.25,1399.0,1431.25
2021-12-01,PyCQA,pylint,CI,8748,593.25,760.5,1260.75
2021-12-01,PyCQA,pylint,CodeQL,6818,381.75,557.5,1028.0
2021-12-01,PyCQA,pylint,Primer tests,2842,1421.0,1421.0,1421.0
2022-01-11,PyCQA,pylint,CI,34088,498.75,546.0,622.75
2022-01-11,PyCQA,pylint,CodeQL,21780,313.0,338.0,377.5
2022-01-11,PyCQA,pylint,Primer,61154,201.0,1376.0,1449.0
2022-02-16,PyCQA,pylint,CI,11476,463.25,763.0,924.25
2022-02-16,PyCQA,pylint,CodeQL,4876,299.25,334.0,346.25
2022-02-16,PyCQA,pylint,Primer,12748,83.5,1278.0,1521.0
2022-03-11,PyCQA,pylint,CI,55378,772.0,984.0,1371.0
2022-03-11,PyCQA,pylint,CodeQL,18524,303.0,343.0,406.0
2022-03-11,PyCQA,pylint,Primer,55882,501.75,1358.0,1553.75
2022-03-06,PyCQA,pylint,CI,36902,2103.0,6858.0,10020.75
2022-03-06,PyCQA,pylint,CodeQL,35500,1891.25,6548.0,9784.25
2022-03-06,PyCQA,pylint,Primer,41594,2923.75,7630.0,10766.5
2021-12-28,PyCQA,pylint,CI,24754,573.0,606.0,840.25
2021-12-28,PyCQA,pylint,CodeQL,13140,338.5,369.0,427.75
2021-12-28,PyCQA,pylint,Primer tests,34484,137.5,1369.5,1612.0
2022-01-26,PyCQA,pylint,CI,67786,731.25,1066.0,1878.75
2022-01-26,PyCQA,pylint,CodeQL,23482,286.75,335.0,552.0
2022-01-26,PyCQA,pylint,Primer,49466,27.0,759.0,1560.0
2022-03-13,PyCQA,pylint,CI,27968,777.5,801.0,936.0
2022-03-13,PyCQA,pylint,CodeQL,12942,298.0,310.0,355.0
2022-03-13,PyCQA,pylint,Primer,22944,1223.0,1263.5,1368.0
2022-03-07,PyCQA,pylint,CI,95712,757.25,1073.0,2184.5
2022-03-07,PyCQA,pylint,CodeQL,43484,348.25,367.0,556.5
2022-03-07,PyCQA,pylint,Primer,47424,785.0,1425.5,1712.0
2021-12-04,PyCQA,pylint,CI,22656,633.75,733.0,870.5
2021-12-04,PyCQA,pylint,CodeQL,11568,314.5,345.0,393.75
2021-12-04,PyCQA,pylint,Primer tests,34558,1116.75,1272.0,1375.25
2021-11-27,PyCQA,pylint,CI,42668,1502.0,1761.0,1879.0
2021-11-27,PyCQA,pylint,CodeQL,8568,331.0,373.0,393.0
2021-12-22,PyCQA,pylint,CI,27832,573.0,603.0,737.0
2021-12-22,PyCQA,pylint,CodeQL,16016,347.0,369.0,390.0
2021-12-22,PyCQA,pylint,Primer tests,46648,1135.0,1266.0,1353.0
2022-02-03,PyCQA,pylint,CI,5254,486.0,529.0,578.0
2022-02-03,PyCQA,pylint,CodeQL,4168,295.0,323.0,339.0
2022-02-03,PyCQA,pylint,Primer,13500,1232.0,1317.0,1442.0
2022-02-11,PyCQA,pylint,CI,3368,505.25,509.0,630.5
2022-02-11,PyCQA,pylint,CodeQL,2116,333.75,351.0,372.0
2022-02-11,PyCQA,pylint,Primer,2580,1290.0,1290.0,1290.0
2022-01-04,PyCQA,pylint,CI,7628,445.75,489.0,511.5
2022-01-04,PyCQA,pylint,CodeQL,5760,335.5,368.0,394.0
2022-01-04,PyCQA,pylint,Primer tests,16652,683.75,1395.0,1487.0
2022-02-12,PyCQA,pylint,CI,1662,138.5,140.0,449.75
2022-02-12,PyCQA,pylint,CodeQL,1776,282.75,306.0,306.75
2022-02-12,PyCQA,pylint,Primer,3292,71.25,165.0,1122.0
2021-12-20,PyCQA,pylint,CI,39258,585.0,714.0,843.0
2021-12-20,PyCQA,pylint,CodeQL,20654,334.0,382.5,415.0
2021-12-20,PyCQA,pylint,Primer tests,147592,1274.5,1405.0,1845.75
2022-03-02,PyCQA,pylint,CI,6546,439.0,603.0,890.0
2022-03-02,PyCQA,pylint,CodeQL,3222,297.0,334.0,337.0
2022-03-02,PyCQA,pylint,Primer,11432,1325.0,1331.0,1457.0
2022-03-01,PyCQA,pylint,CI,37034,547.0,645.0,1078.0
2022-03-01,PyCQA,pylint,CodeQL,7704,302.25,319.0,358.75
2022-03-01,PyCQA,pylint,Primer,17658,591.5,1431.0,1518.75
2022-02-02,PyCQA,pylint,CI,47472,606.0,690.5,2923.0
2022-02-02,PyCQA,pylint,CodeQL,15042,333.0,354.5,514.0
2022-02-02,PyCQA,pylint,Primer,44936,433.0,1260.0,1850.0
2022-03-08,PyCQA,pylint,CI,44656,815.0,969.0,1339.0
2022-03-08,PyCQA,pylint,CodeQL,14082,293.0,324.0,367.0
2022-03-08,PyCQA,pylint,Primer,43852,542.75,1324.5,1603.75
2022-01-31,PyCQA,pylint,CI,32332,581.0,761.0,1275.0
2022-01-31,PyCQA,pylint,CodeQL,14646,284.0,372.0,538.0
2022-01-31,PyCQA,pylint,Primer,39122,1341.0,1422.0,1793.0
2021-12-14,PyCQA,pylint,CI,76136,701.0,869.0,1199.0
2021-12-14,PyCQA,pylint,CodeQL,33953,319.0,383.0,499.0
2021-12-14,PyCQA,pylint,Primer tests,59167,88.25,416.5,1318.0
2021-12-12,PyCQA,pylint,CI,18806,609.75,804.5,941.25
2021-12-12,PyCQA,pylint,CodeQL,8586,303.75,361.5,379.25
2021-12-12,PyCQA,pylint,Primer tests,27270,1157.0,1395.0,1640.5
2021-12-19,PyCQA,pylint,CI,22264,569.0,636.0,742.0
2021-12-19,PyCQA,pylint,CodeQL,11968,311.0,341.0,367.0
2021-12-19,PyCQA,pylint,Primer tests,27524,438.0,1293.0,1415.0
2022-01-18,PyCQA,pylint,CI,21670,544.0,637.0,1037.0
2022-01-18,PyCQA,pylint,CodeQL,11982,372.0,389.0,440.0
2022-01-18,PyCQA,pylint,Primer,27684,780.0,1234.0,1387.0
2022-03-12,PyCQA,pylint,CI,87273,792.75,891.0,1197.0
2022-03-12,PyCQA,pylint,CodeQL,28254,297.0,321.5,357.0
2022-03-12,PyCQA,pylint,Primer,74005,732.5,1310.0,1530.75
2021-11-29,PyCQA,pylint,CI,123432,709.0,1259.0,2161.0
2021-11-29,PyCQA,pylint,CodeQL,49230,382.75,439.0,748.0
2021-11-29,PyCQA,pylint,Primer tests,49716,701.0,1281.0,1504.0
2022-02-17,PyCQA,pylint,CI,9202,517.5,569.0,773.25
2022-02-17,PyCQA,pylint,CodeQL,6170,326.0,353.5,395.5
2022-02-17,PyCQA,pylint,Primer,17146,1295.0,1437.5,1577.0
2022-03-18,PyCQA,pylint,CI,15180,657.0,830.0,914.0
2022-03-18,PyCQA,pylint,CodeQL,6626,290.0,303.5,362.0
2022-03-18,PyCQA,pylint,Primer,11186,176.5,718.0,1434.25
2021-12-03,PyCQA,pylint,.github/workflows/primer-test.yaml,0,0.0,0.0,0.0
2021-12-03,PyCQA,pylint,CI,88027,665.5,875.0,1214.0
2021-12-03,PyCQA,pylint,CodeQL,44217,320.75,372.0,495.5
2021-12-03,PyCQA,pylint,Primer tests,95056,472.5,1325.0,1729.0
2021-12-03,PyCQA,pylint,Release,66,33.0,33.0,33.0
2021-12-26,PyCQA,pylint,CI,8526,784.25,1004.0,2162.0
2021-12-26,PyCQA,pylint,CodeQL,2690,384.0,468.0,507.75
2021-12-26,PyCQA,pylint,Primer tests,4080,391.0,1020.0,1649.0
2022-02-18,PyCQA,pylint,CI,16976,0.0,261.0,592.0
2022-02-18,PyCQA,pylint,CodeQL,5204,0.0,150.0,369.0
2022-02-18,PyCQA,pylint,Primer,9310,1445.75,1496.0,1671.5
2022-02-06,PyCQA,pylint,CI,5272,512.0,535.0,539.0
2022-02-06,PyCQA,pylint,CodeQL,3140,299.0,305.0,337.0
2022-02-06,PyCQA,pylint,Primer,11914,1351.0,1379.0,1385.0
2021-08-04,fairlearn,fairlearn,build-webpage,1194,142.0,298.5,455.0
2021-07-30,tailwindlabs,tailwindcss,Node.js CI,3608,361.0,363.0,388.0
2021-10-21,tailwindlabs,tailwindcss,Integration Tests,162,0.0,0.0,20.25
2021-10-21,tailwindlabs,tailwindcss,Node.js CI,220,0.0,0.0,27.5
2021-10-21,tailwindlabs,tailwindcss,Release Insiders,196,98.0,98.0,98.0
2021-11-07,tailwindlabs,tailwindcss,Integration Tests,324,0.0,39.5,80.0
2021-11-07,tailwindlabs,tailwindcss,Node.js CI,516,0.0,64.0,128.5
2021-11-07,tailwindlabs,tailwindcss,Release Insiders,208,104.0,104.0,104.0
2022-02-25,tailwindlabs,tailwindcss,Integration Tests,4930,63.25,68.0,71.5
2022-02-25,tailwindlabs,tailwindcss,Node.js CI,11632,151.25,165.0,182.0
2022-02-25,tailwindlabs,tailwindcss,Release Insiders,2904,138.0,139.5,153.0
2022-01-07,tailwindlabs,tailwindcss,Build Standalone CLI,526,263.0,263.0,263.0
2022-01-07,tailwindlabs,tailwindcss,Integration Tests,11710,59.0,63.5,71.0
2022-01-07,tailwindlabs,tailwindcss,Node.js CI,13960,132.0,139.5,153.0
2022-01-07,tailwindlabs,tailwindcss,Release,220,110.0,110.0,110.0
2022-01-07,tailwindlabs,tailwindcss,Release Insiders,1770,112.75,123.0,134.25
2021-07-24,tailwindlabs,tailwindcss,Node.js CI,4822,2411.0,2411.0,2411.0
2021-12-21,tailwindlabs,tailwindcss,Integration Tests,514,58.5,81.0,86.75
2021-12-21,tailwindlabs,tailwindcss,Node.js CI,794,95.25,130.5,134.5
2021-12-21,tailwindlabs,tailwindcss,Release Insiders,398,92.0,99.5,107.0
2021-07-23,tailwindlabs,tailwindcss,Node.js CI,12414,304.0,322.0,2459.0
2021-12-15,tailwindlabs,tailwindcss,Build Standalone CLI,1802,221.0,221.5,225.75
2021-12-15,tailwindlabs,tailwindcss,Integration Tests,4656,78.0,83.0,87.0
2021-12-15,tailwindlabs,tailwindcss,Node.js CI,6802,115.0,122.0,133.0
2021-12-15,tailwindlabs,tailwindcss,Release,570,86.5,88.0,105.25
2021-12-15,tailwindlabs,tailwindcss,Release Insiders,3038,90.0,96.0,106.25
2022-01-15,tailwindlabs,tailwindcss,Build Standalone CLI,814,407.0,407.0,407.0
2022-01-15,tailwindlabs,tailwindcss,Integration Tests,1124,59.0,61.0,66.0
2022-01-15,tailwindlabs,tailwindcss,Node.js CI,2612,133.0,146.0,148.0
2022-01-15,tailwindlabs,tailwindcss,Release,236,118.0,118.0,118.0
2022-01-15,tailwindlabs,tailwindcss,Release Insiders,782,123.75,126.0,138.0
2021-10-04,tailwindlabs,tailwindcss,Integration Tests,526,85.0,88.0,90.25
2021-10-04,tailwindlabs,tailwindcss,Node.js CI,462,74.0,77.0,80.0
2021-10-04,tailwindlabs,tailwindcss,Release Insiders,348,80.0,87.0,94.0
2022-02-14,tailwindlabs,tailwindcss,Integration Tests,1326,58.0,64.0,70.25
2022-02-14,tailwindlabs,tailwindcss,Node.js CI,3386,152.0,163.5,183.5
2022-02-14,tailwindlabs,tailwindcss,Release Insiders,736,104.0,119.0,142.25
2021-07-31,tailwindlabs,tailwindcss,Node.js CI,7748,358.0,400.0,409.0
2022-01-12,tailwindlabs,tailwindcss,Integration Tests,270,67.0,67.5,68.0
2022-01-12,tailwindlabs,tailwindcss,Node.js CI,630,144.0,157.5,171.0
2022-01-12,tailwindlabs,tailwindcss,Release Insiders,268,134.0,134.0,134.0
2022-03-19,tailwindlabs,tailwindcss,Integration Tests,240,54.0,60.0,66.0
2022-03-19,tailwindlabs,tailwindcss,Node.js CI,714,157.0,178.5,200.0
2022-03-19,tailwindlabs,tailwindcss,Release Insiders,350,175.0,175.0,175.0
2021-11-09,tailwindlabs,tailwindcss,Integration Tests,482,78.25,79.0,82.75
2021-11-09,tailwindlabs,tailwindcss,Node.js CI,850,123.5,134.0,161.75
2021-11-09,tailwindlabs,tailwindcss,Release Insiders,248,124.0,124.0,124.0
2021-09-22,tailwindlabs,tailwindcss,Integration Tests,2226,94.0,99.0,107.25
2021-09-22,tailwindlabs,tailwindcss,Node.js CI,2062,89.25,94.0,98.25
2021-09-22,tailwindlabs,tailwindcss,Release Insiders,254,127.0,127.0,127.0
2021-08-20,tailwindlabs,tailwindcss,Node.js CI,708,354.0,354.0,354.0
2021-12-10,tailwindlabs,tailwindcss,Integration Tests,2834,77.0,81.0,85.0
2021-12-10,tailwindlabs,tailwindcss,Node.js CI,4372,108.0,118.0,138.5
2021-12-10,tailwindlabs,tailwindcss,Release Insiders,1310,90.0,109.5,121.0
2021-09-02,tailwindlabs,tailwindcss,Node.js CI,150,75.0,75.0,75.0
2021-10-27,tailwindlabs,tailwindcss,Integration Tests,1986,89.0,94.0,100.0
2021-10-27,tailwindlabs,tailwindcss,Node.js CI,2672,126.0,129.0,148.0
2021-10-27,tailwindlabs,tailwindcss,Release Insiders,888,107.5,118.0,121.5
2021-10-29,tailwindlabs,tailwindcss,Integration Tests,1198,86.0,86.0,88.0
2021-10-29,tailwindlabs,tailwindcss,Node.js CI,1272,122.0,131.0,132.0
2021-10-29,tailwindlabs,tailwindcss,Release Insiders,594,95.0,98.0,103.25
2021-08-31,tailwindlabs,tailwindcss,Node.js CI,374,90.0,93.5,97.0
2022-03-20,tailwindlabs,tailwindcss,Integration Tests,172,86.0,86.0,86.0
2022-03-20,tailwindlabs,tailwindcss,Node.js CI,376,188.0,188.0,188.0
2021-11-25,tailwindlabs,tailwindcss,Integration Tests,648,78.0,80.5,83.5
2021-11-25,tailwindlabs,tailwindcss,Node.js CI,994,121.25,136.0,139.0
2021-11-25,tailwindlabs,tailwindcss,Release Insiders,340,84.0,85.0,86.0
2021-09-06,tailwindlabs,tailwindcss,Node.js CI,2936,82.0,85.0,89.0
2021-10-12,tailwindlabs,tailwindcss,Integration Tests,14334,81.0,84.0,86.0
2021-10-12,tailwindlabs,tailwindcss,Node.js CI,14654,111.0,115.0,120.0
2021-10-12,tailwindlabs,tailwindcss,Release Insiders,444,109.0,111.0,113.0
2021-08-14,tailwindlabs,tailwindcss,Node.js CI,2430,383.25,414.0,424.5
2021-12-25,tailwindlabs,tailwindcss,Integration Tests,476,75.25,76.0,84.25
2021-12-25,tailwindlabs,tailwindcss,Node.js CI,846,135.75,144.0,145.5
2021-12-25,tailwindlabs,tailwindcss,Release Insiders,232,116.0,116.0,116.0
2022-02-19,tailwindlabs,tailwindcss,Integration Tests,0,0.0,0.0,0.0
2022-02-19,tailwindlabs,tailwindcss,Node.js CI,0,0.0,0.0,0.0
2021-09-29,tailwindlabs,tailwindcss,Integration Tests,5670,82.75,86.0,91.5
2021-09-29,tailwindlabs,tailwindcss,Node.js CI,3950,79.0,84.0,85.25
2021-09-29,tailwindlabs,tailwindcss,Release Insiders,1422,78.0,81.0,89.75
2021-11-04,tailwindlabs,tailwindcss,Integration Tests,1696,83.0,84.0,88.0
2021-11-04,tailwindlabs,tailwindcss,Node.js CI,2978,127.0,129.0,138.0
2021-11-04,tailwindlabs,tailwindcss,Release Insiders,948,94.0,95.0,100.0
2021-12-17,tailwindlabs,tailwindcss,Build Standalone CLI,476,238.0,238.0,238.0
2021-12-17,tailwindlabs,tailwindcss,Integration Tests,3648,78.25,82.0,87.25
2021-12-17,tailwindlabs,tailwindcss,Node.js CI,5996,123.25,131.0,146.5
2021-12-17,tailwindlabs,tailwindcss,Release,184,92.0,92.0,92.0
2021-12-17,tailwindlabs,tailwindcss,Release Insiders,1846,97.0,101.0,111.0
2021-11-24,tailwindlabs,tailwindcss,Integration Tests,1284,76.0,79.0,385.75
2021-11-24,tailwindlabs,tailwindcss,Node.js CI,758,119.75,128.0,132.5
2021-11-24,tailwindlabs,tailwindcss,Release Insiders,454,101.0,113.5,126.0
2021-12-23,tailwindlabs,tailwindcss,Integration Tests,548,66.0,89.0,91.5
2021-12-23,tailwindlabs,tailwindcss,Node.js CI,860,98.25,133.0,142.25
2021-12-23,tailwindlabs,tailwindcss,Release Insiders,224,112.0,112.0,112.0
2021-11-14,tailwindlabs,tailwindcss,Integration Tests,0,0.0,0.0,0.0
2021-11-14,tailwindlabs,tailwindcss,Node.js CI,0,0.0,0.0,0.0
2021-08-23,tailwindlabs,tailwindcss,Node.js CI,770,385.0,385.0,385.0
2022-03-17,tailwindlabs,tailwindcss,Integration Tests,148,74.0,74.0,74.0
2022-03-17,tailwindlabs,tailwindcss,Node.js CI,312,156.0,156.0,156.0
2022-03-17,tailwindlabs,tailwindcss,Release Insiders,266,133.0,133.0,133.0
2021-10-26,tailwindlabs,tailwindcss,Integration Tests,1080,90.0,90.0,91.0
2021-10-26,tailwindlabs,tailwindcss,Node.js CI,1474,116.0,120.0,134.0
2021-09-20,tailwindlabs,tailwindcss,Integration Tests,226,113.0,113.0,113.0
2021-09-20,tailwindlabs,tailwindcss,Node.js CI,202,101.0,101.0,101.0
2021-12-13,tailwindlabs,tailwindcss,Integration Tests,5304,75.0,81.0,90.0
2021-12-13,tailwindlabs,tailwindcss,Node.js CI,6746,113.0,117.0,134.0
2021-12-13,tailwindlabs,tailwindcss,Release,26,13.0,13.0,13.0
2021-12-13,tailwindlabs,tailwindcss,Release Insiders,1142,89.0,94.0,101.0
2021-12-02,tailwindlabs,tailwindcss,Integration Tests,684,83.75,84.5,86.25
2021-12-02,tailwindlabs,tailwindcss,Node.js CI,1108,137.5,140.5,141.5
2021-12-02,tailwindlabs,tailwindcss,Release Insiders,244,122.0,122.0,122.0
2021-09-15,tailwindlabs,tailwindcss,Integration Tests,440,99.0,110.0,121.0
2021-09-15,tailwindlabs,tailwindcss,Node.js CI,340,83.0,85.0,87.0
2022-01-27,tailwindlabs,tailwindcss,Integration Tests,634,58.0,63.0,63.0
2022-01-27,tailwindlabs,tailwindcss,Node.js CI,1390,133.0,133.0,143.0
2022-01-27,tailwindlabs,tailwindcss,Release Insiders,446,103.0,111.5,120.0
2022-03-05,tailwindlabs,tailwindcss,Integration Tests,0,0.0,0.0,0.0
2022-03-05,tailwindlabs,tailwindcss,Node.js CI,0,0.0,0.0,0.0
2022-03-03,tailwindlabs,tailwindcss,Integration Tests,254,52.0,63.5,75.0
2022-03-03,tailwindlabs,tailwindcss,Node.js CI,684,158.0,171.0,184.0
2022-03-03,tailwindlabs,tailwindcss,Release Insiders,260,130.0,130.0,130.0
2022-02-15,tailwindlabs,tailwindcss,Integration Tests,1312,58.0,61.0,66.0
2022-02-15,tailwindlabs,tailwindcss,Node.js CI,3192,146.5,161.0,171.5
2022-02-15,tailwindlabs,tailwindcss,Release Insiders,216,108.0,108.0,108.0
2022-02-24,tailwindlabs,tailwindcss,Integration Tests,1414,67.0,68.0,72.0
2022-02-24,tailwindlabs,tailwindcss,Node.js CI,3224,150.0,158.0,171.0
2022-02-24,tailwindlabs,tailwindcss,Release Insiders,560,133.0,140.0,147.0
2022-03-09,tailwindlabs,tailwindcss,Integration Tests,268,16.25,65.0,68.0
2022-03-09,tailwindlabs,tailwindcss,Node.js CI,678,41.0,164.0,172.25
2022-03-09,tailwindlabs,tailwindcss,Release Insiders,338,169.0,169.0,169.0
